geography,stratum,date,resistance_pct,organism
East of England,Piperacillin with tazobactam,,12.9,p_aeruginosa
East of England,Piperacillin with tazobactam,,13.04,p_aeruginosa
East of England,Piperacillin with tazobactam,,10.09,p_aeruginosa
East of England,Piperacillin with tazobactam,,10.08,p_aeruginosa
East of England,Piperacillin with tazobactam,,9.29,p_aeruginosa
East of England,Piperacillin with tazobactam,,10.77,p_aeruginosa
London,Amikacin,2020-08-01,1.53,p_aeruginosa
London,Amikacin,2020-09-01,1.92,p_aeruginosa
London,Amikacin,2020-10-01,1.36,p_aeruginosa
London,Amikacin,2020-11-01,2.1,p_aeruginosa
London,Amikacin,2020-12-01,1.4,p_aeruginosa
London,Amikacin,2021-01-01,0.55,p_aeruginosa
London,Amikacin,2021-02-01,1.12,p_aeruginosa
London,Amikacin,2021-03-01,2.38,p_aeruginosa
London,Amikacin,2021-04-01,3.05,p_aeruginosa
London,Amikacin,2021-05-01,1.65,p_aeruginosa
London,Amikacin,2021-06-01,0.0,p_aeruginosa
London,Amikacin,2021-07-01,0.0,p_aeruginosa
London,Amikacin,2021-08-01,1.04,p_aeruginosa
London,Amikacin,2021-09-01,1.86,p_aeruginosa
London,Amikacin,2021-10-01,2.5,p_aeruginosa
London,Amikacin,2021-11-01,2.34,p_aeruginosa
London,Amikacin,2021-12-01,1.33,p_aeruginosa
London,Amikacin,2022-01-01,0.66,p_aeruginosa
London,Amikacin,2022-02-01,0.0,p_aeruginosa
London,Amikacin,2022-03-01,0.0,p_aeruginosa
London,Amikacin,2022-04-01,0.0,p_aeruginosa
London,Amikacin,2022-05-01,0.0,p_aeruginosa
London,Amikacin,2022-06-01,0.0,p_aeruginosa
London,Amikacin,2022-07-01,1.2,p_aeruginosa
London,Amikacin,2022-08-01,1.12,p_aeruginosa
London,Amikacin,2022-09-01,2.09,p_aeruginosa
London,Amikacin,2022-10-01,1.01,p_aeruginosa
London,Amikacin,2022-11-01,1.52,p_aeruginosa
London,Amikacin,2022-12-01,1.03,p_aeruginosa
London,Amikacin,2023-01-01,1.11,p_aeruginosa
London,Amikacin,2023-02-01,0.59,p_aeruginosa
London,Amikacin,2023-03-01,0.0,p_aeruginosa
London,Amikacin,2023-04-01,0.66,p_aeruginosa
London,Amikacin,2023-05-01,0.66,p_aeruginosa
London,Amikacin,2023-06-01,0.62,p_aeruginosa
London,Amikacin,2023-07-01,0.66,p_aeruginosa
London,Amikacin,2023-08-01,1.25,p_aeruginosa
London,Amikacin,2023-09-01,1.78,p_aeruginosa
London,Amikacin,2023-10-01,2.22,p_aeruginosa
London,Amikacin,2023-11-01,1.97,p_aeruginosa
London,Amikacin,2023-12-01,1.39,p_aeruginosa
London,Amikacin,2024-01-01,1.6,p_aeruginosa
London,Amikacin,2024-02-01,1.53,p_aeruginosa
London,Amikacin,2024-03-01,1.71,p_aeruginosa
London,Amikacin,2024-04-01,0.0,p_aeruginosa
London,Amikacin,2024-05-01,0.0,p_aeruginosa
London,Amikacin,2024-06-01,0.0,p_aeruginosa
London,Amikacin,2024-07-01,0.0,p_aeruginosa
London,Amikacin,2024-08-01,0.0,p_aeruginosa
London,Amikacin,2024-09-01,1.96,p_aeruginosa
London,Amikacin,2024-10-01,2.58,p_aeruginosa
London,Amikacin,2024-11-01,2.48,p_aeruginosa
London,Amikacin,2024-12-01,2.88,p_aeruginosa
London,Amikacin,2025-01-01,2.54,p_aeruginosa
London,Amikacin,2025-02-01,2.78,p_aeruginosa
London,Amikacin,2025-03-01,0.0,p_aeruginosa
London,Amikacin,2025-04-01,0.0,p_aeruginosa
London,Amikacin,2025-05-01,0.0,p_aeruginosa
London,Amikacin,2025-06-01,0.0,p_aeruginosa
London,Amikacin,,0.0,p_aeruginosa
London,Amikacin,,0.0,p_aeruginosa
London,Amikacin,,0.0,p_aeruginosa
London,Amikacin,,0.0,p_aeruginosa
London,Amikacin,,2.78,p_aeruginosa
London,Amikacin,,2.54,p_aeruginosa
London,Amikacin,,2.88,p_aeruginosa
London,Amikacin,,2.48,p_aeruginosa
London,Amikacin,,2.58,p_aeruginosa
London,Amikacin,,1.96,p_aeruginosa
London,Amikacin,,0.0,p_aeruginosa
London,Amikacin,,0.0,p_aeruginosa
London,Amikacin,,0.0,p_aeruginosa
London,Amikacin,,0.0,p_aeruginosa
London,Amikacin,,0.0,p_aeruginosa
London,Amikacin,,1.71,p_aeruginosa
London,Amikacin,,1.53,p_aeruginosa
London,Amikacin,,1.6,p_aeruginosa
London,Amikacin,,1.39,p_aeruginosa
London,Amikacin,,1.97,p_aeruginosa
London,Amikacin,,2.22,p_aeruginosa
London,Amikacin,,1.78,p_aeruginosa
London,Amikacin,,1.25,p_aeruginosa
London,Amikacin,,0.66,p_aeruginosa
London,Amikacin,,0.62,p_aeruginosa
London,Amikacin,,0.66,p_aeruginosa
London,Amikacin,,0.66,p_aeruginosa
London,Amikacin,,0.0,p_aeruginosa
London,Amikacin,,0.59,p_aeruginosa
London,Amikacin,,1.11,p_aeruginosa
London,Amikacin,,1.03,p_aeruginosa
London,Amikacin,,1.52,p_aeruginosa
London,Amikacin,,1.01,p_aeruginosa
London,Amikacin,,2.09,p_aeruginosa
London,Amikacin,,1.12,p_aeruginosa
London,Amikacin,,1.2,p_aeruginosa
London,Amikacin,,0.0,p_aeruginosa
London,Amikacin,,0.0,p_aeruginosa
London,Amikacin,,0.0,p_aeruginosa
London,Amikacin,,0.0,p_aeruginosa
London,Amikacin,,0.0,p_aeruginosa
London,Amikacin,,0.66,p_aeruginosa
London,Amikacin,,1.33,p_aeruginosa
London,Amikacin,,2.34,p_aeruginosa
London,Amikacin,,2.5,p_aeruginosa
London,Amikacin,,1.86,p_aeruginosa
London,Amikacin,,1.04,p_aeruginosa
London,Amikacin,,0.0,p_aeruginosa
London,Amikacin,,0.0,p_aeruginosa
London,Amikacin,,1.65,p_aeruginosa
London,Amikacin,,3.05,p_aeruginosa
London,Amikacin,,2.38,p_aeruginosa
London,Amikacin,,1.12,p_aeruginosa
London,Amikacin,,0.55,p_aeruginosa
London,Amikacin,,1.4,p_aeruginosa
London,Amikacin,,2.1,p_aeruginosa
London,Amikacin,,1.36,p_aeruginosa
London,Amikacin,,1.92,p_aeruginosa
London,Amikacin,,1.53,p_aeruginosa
London,Carbapenems,2020-08-01,14.29,p_aeruginosa
London,Carbapenems,2020-09-01,9.41,p_aeruginosa
London,Carbapenems,2020-10-01,7.98,p_aeruginosa
London,Carbapenems,2020-11-01,7.83,p_aeruginosa
London,Carbapenems,2020-12-01,10.84,p_aeruginosa
London,Carbapenems,2021-01-01,10.48,p_aeruginosa
London,Carbapenems,2021-02-01,14.63,p_aeruginosa
London,Carbapenems,2021-03-01,17.09,p_aeruginosa
London,Carbapenems,2021-04-01,20.65,p_aeruginosa
London,Carbapenems,2021-05-01,16.9,p_aeruginosa
London,Carbapenems,2021-06-01,15.17,p_aeruginosa
London,Carbapenems,2021-07-01,17.06,p_aeruginosa
London,Carbapenems,2021-08-01,18.36,p_aeruginosa
London,Carbapenems,2021-09-01,17.26,p_aeruginosa
London,Carbapenems,2021-10-01,13.88,p_aeruginosa
London,Carbapenems,2021-11-01,13.26,p_aeruginosa
London,Carbapenems,2021-12-01,11.76,p_aeruginosa
London,Carbapenems,2022-01-01,14.74,p_aeruginosa
London,Carbapenems,2022-02-01,12.95,p_aeruginosa
London,Carbapenems,2022-03-01,16.44,p_aeruginosa
London,Carbapenems,2022-04-01,14.48,p_aeruginosa
London,Carbapenems,2022-05-01,14.37,p_aeruginosa
London,Carbapenems,2022-06-01,12.03,p_aeruginosa
London,Carbapenems,2022-07-01,14.12,p_aeruginosa
London,Carbapenems,2022-08-01,13.33,p_aeruginosa
London,Carbapenems,2022-09-01,12.82,p_aeruginosa
London,Carbapenems,2022-10-01,12.25,p_aeruginosa
London,Carbapenems,2022-11-01,13.11,p_aeruginosa
London,Carbapenems,2022-12-01,13.57,p_aeruginosa
London,Carbapenems,2023-01-01,14.84,p_aeruginosa
London,Carbapenems,2023-02-01,14.2,p_aeruginosa
London,Carbapenems,2023-03-01,16.78,p_aeruginosa
London,Carbapenems,2023-04-01,14.38,p_aeruginosa
London,Carbapenems,2023-05-01,12.42,p_aeruginosa
London,Carbapenems,2023-06-01,10.3,p_aeruginosa
London,Carbapenems,2023-07-01,12.58,p_aeruginosa
London,Carbapenems,2023-08-01,13.02,p_aeruginosa
London,Carbapenems,2023-09-01,12.07,p_aeruginosa
London,Carbapenems,2023-10-01,8.43,p_aeruginosa
London,Carbapenems,2023-11-01,8.78,p_aeruginosa
London,Carbapenems,2023-12-01,10.0,p_aeruginosa
London,Carbapenems,2024-01-01,12.0,p_aeruginosa
London,Carbapenems,2024-02-01,11.28,p_aeruginosa
London,Carbapenems,2024-03-01,9.17,p_aeruginosa
London,Carbapenems,2024-04-01,10.66,p_aeruginosa
London,Carbapenems,2024-05-01,9.6,p_aeruginosa
London,Carbapenems,2024-06-01,10.61,p_aeruginosa
London,Carbapenems,2024-07-01,9.15,p_aeruginosa
London,Carbapenems,2024-08-01,11.28,p_aeruginosa
London,Carbapenems,2024-09-01,13.33,p_aeruginosa
London,Carbapenems,2024-10-01,14.65,p_aeruginosa
London,Carbapenems,2024-11-01,12.42,p_aeruginosa
London,Carbapenems,2024-12-01,13.38,p_aeruginosa
London,Carbapenems,2025-01-01,11.86,p_aeruginosa
London,Carbapenems,2025-02-01,14.55,p_aeruginosa
London,Carbapenems,2025-03-01,10.19,p_aeruginosa
London,Carbapenems,2025-04-01,9.73,p_aeruginosa
London,Carbapenems,2025-05-01,8.55,p_aeruginosa
London,Carbapenems,2025-06-01,9.32,p_aeruginosa
London,Carbapenems,,9.32,p_aeruginosa
London,Carbapenems,,8.55,p_aeruginosa
London,Carbapenems,,9.73,p_aeruginosa
London,Carbapenems,,10.19,p_aeruginosa
London,Carbapenems,,14.55,p_aeruginosa
London,Carbapenems,,11.86,p_aeruginosa
London,Carbapenems,,13.38,p_aeruginosa
London,Carbapenems,,12.42,p_aeruginosa
London,Carbapenems,,14.65,p_aeruginosa
London,Carbapenems,,13.33,p_aeruginosa
London,Carbapenems,,11.28,p_aeruginosa
London,Carbapenems,,9.15,p_aeruginosa
London,Carbapenems,,10.61,p_aeruginosa
London,Carbapenems,,9.6,p_aeruginosa
London,Carbapenems,,10.66,p_aeruginosa
London,Carbapenems,,9.17,p_aeruginosa
London,Carbapenems,,11.28,p_aeruginosa
London,Carbapenems,,12.0,p_aeruginosa
London,Carbapenems,,10.0,p_aeruginosa
London,Carbapenems,,8.78,p_aeruginosa
London,Carbapenems,,8.43,p_aeruginosa
London,Carbapenems,,12.07,p_aeruginosa
London,Carbapenems,,13.02,p_aeruginosa
London,Carbapenems,,12.58,p_aeruginosa
London,Carbapenems,,10.3,p_aeruginosa
London,Carbapenems,,12.42,p_aeruginosa
London,Carbapenems,,14.38,p_aeruginosa
London,Carbapenems,,16.78,p_aeruginosa
London,Carbapenems,,14.2,p_aeruginosa
London,Carbapenems,,14.84,p_aeruginosa
London,Carbapenems,,13.57,p_aeruginosa
London,Carbapenems,,13.11,p_aeruginosa
London,Carbapenems,,12.25,p_aeruginosa
London,Carbapenems,,12.82,p_aeruginosa
London,Carbapenems,,13.33,p_aeruginosa
London,Carbapenems,,14.12,p_aeruginosa
London,Carbapenems,,12.03,p_aeruginosa
London,Carbapenems,,14.37,p_aeruginosa
London,Carbapenems,,14.48,p_aeruginosa
London,Carbapenems,,16.44,p_aeruginosa
London,Carbapenems,,12.95,p_aeruginosa
London,Carbapenems,,14.74,p_aeruginosa
London,Carbapenems,,11.76,p_aeruginosa
London,Carbapenems,,13.26,p_aeruginosa
London,Carbapenems,,13.88,p_aeruginosa
London,Carbapenems,,17.26,p_aeruginosa
London,Carbapenems,,18.36,p_aeruginosa
London,Carbapenems,,17.06,p_aeruginosa
London,Carbapenems,,15.17,p_aeruginosa
London,Carbapenems,,16.9,p_aeruginosa
London,Carbapenems,,20.65,p_aeruginosa
London,Carbapenems,,17.09,p_aeruginosa
London,Carbapenems,,14.63,p_aeruginosa
London,Carbapenems,,10.48,p_aeruginosa
London,Carbapenems,,10.84,p_aeruginosa
London,Carbapenems,,7.83,p_aeruginosa
London,Carbapenems,,7.98,p_aeruginosa
London,Carbapenems,,9.41,p_aeruginosa
London,Carbapenems,,14.29,p_aeruginosa
London,Ceftazidime,2020-08-01,9.72,p_aeruginosa
London,Ceftazidime,2020-09-01,8.28,p_aeruginosa
London,Ceftazidime,2020-10-01,9.94,p_aeruginosa
London,Ceftazidime,2020-11-01,9.82,p_aeruginosa
London,Ceftazidime,2020-12-01,11.18,p_aeruginosa
London,Ceftazidime,2021-01-01,8.82,p_aeruginosa
London,Ceftazidime,2021-02-01,10.34,p_aeruginosa
London,Ceftazidime,2021-03-01,10.1,p_aeruginosa
London,Ceftazidime,2021-04-01,13.38,p_aeruginosa
London,Ceftazidime,2021-05-01,16.08,p_aeruginosa
London,Ceftazidime,2021-06-01,16.9,p_aeruginosa
London,Ceftazidime,2021-07-01,13.1,p_aeruginosa
London,Ceftazidime,2021-08-01,12.44,p_aeruginosa
London,Ceftazidime,2021-09-01,10.76,p_aeruginosa
London,Ceftazidime,2021-10-01,10.73,p_aeruginosa
London,Ceftazidime,2021-11-01,6.15,p_aeruginosa
London,Ceftazidime,2021-12-01,6.58,p_aeruginosa
London,Ceftazidime,2022-01-01,8.33,p_aeruginosa
London,Ceftazidime,2022-02-01,11.35,p_aeruginosa
London,Ceftazidime,2022-03-01,12.24,p_aeruginosa
London,Ceftazidime,2022-04-01,13.01,p_aeruginosa
London,Ceftazidime,2022-05-01,12.5,p_aeruginosa
London,Ceftazidime,2022-06-01,10.83,p_aeruginosa
London,Ceftazidime,2022-07-01,11.31,p_aeruginosa
London,Ceftazidime,2022-08-01,11.3,p_aeruginosa
London,Ceftazidime,2022-09-01,12.3,p_aeruginosa
London,Ceftazidime,2022-10-01,9.38,p_aeruginosa
London,Ceftazidime,2022-11-01,8.21,p_aeruginosa
London,Ceftazidime,2022-12-01,6.25,p_aeruginosa
London,Ceftazidime,2023-01-01,6.15,p_aeruginosa
London,Ceftazidime,2023-02-01,8.38,p_aeruginosa
London,Ceftazidime,2023-03-01,11.41,p_aeruginosa
London,Ceftazidime,2023-04-01,14.47,p_aeruginosa
London,Ceftazidime,2023-05-01,14.19,p_aeruginosa
London,Ceftazidime,2023-06-01,13.38,p_aeruginosa
London,Ceftazidime,2023-07-01,9.33,p_aeruginosa
London,Ceftazidime,2023-08-01,7.55,p_aeruginosa
London,Ceftazidime,2023-09-01,4.22,p_aeruginosa
London,Ceftazidime,2023-10-01,5.14,p_aeruginosa
London,Ceftazidime,2023-11-01,4.05,p_aeruginosa
London,Ceftazidime,2023-12-01,5.67,p_aeruginosa
London,Ceftazidime,2024-01-01,5.83,p_aeruginosa
London,Ceftazidime,2024-02-01,6.2,p_aeruginosa
London,Ceftazidime,2024-03-01,4.31,p_aeruginosa
London,Ceftazidime,2024-04-01,6.72,p_aeruginosa
London,Ceftazidime,2024-05-01,6.72,p_aeruginosa
London,Ceftazidime,2024-06-01,6.35,p_aeruginosa
London,Ceftazidime,2024-07-01,4.44,p_aeruginosa
London,Ceftazidime,2024-08-01,5.38,p_aeruginosa
London,Ceftazidime,2024-09-01,7.48,p_aeruginosa
London,Ceftazidime,2024-10-01,7.74,p_aeruginosa
London,Ceftazidime,2024-11-01,5.7,p_aeruginosa
London,Ceftazidime,2024-12-01,7.35,p_aeruginosa
London,Ceftazidime,2025-01-01,10.34,p_aeruginosa
London,Ceftazidime,2025-02-01,15.89,p_aeruginosa
London,Ceftazidime,2025-03-01,10.38,p_aeruginosa
London,Ceftazidime,2025-04-01,9.26,p_aeruginosa
London,Ceftazidime,2025-05-01,6.42,p_aeruginosa
London,Ceftazidime,2025-06-01,7.02,p_aeruginosa
London,Ceftazidime,,7.02,p_aeruginosa
London,Ceftazidime,,6.42,p_aeruginosa
London,Ceftazidime,,9.26,p_aeruginosa
London,Ceftazidime,,10.38,p_aeruginosa
London,Ceftazidime,,15.89,p_aeruginosa
London,Ceftazidime,,10.34,p_aeruginosa
London,Ceftazidime,,7.35,p_aeruginosa
London,Ceftazidime,,5.7,p_aeruginosa
London,Ceftazidime,,7.74,p_aeruginosa
London,Ceftazidime,,7.48,p_aeruginosa
London,Ceftazidime,,5.38,p_aeruginosa
London,Ceftazidime,,4.44,p_aeruginosa
London,Ceftazidime,,6.35,p_aeruginosa
London,Ceftazidime,,6.72,p_aeruginosa
London,Ceftazidime,,6.72,p_aeruginosa
London,Ceftazidime,,4.31,p_aeruginosa
London,Ceftazidime,,6.2,p_aeruginosa
London,Ceftazidime,,5.83,p_aeruginosa
London,Ceftazidime,,5.67,p_aeruginosa
London,Ceftazidime,,4.05,p_aeruginosa
London,Ceftazidime,,5.14,p_aeruginosa
London,Ceftazidime,,4.22,p_aeruginosa
London,Ceftazidime,,7.55,p_aeruginosa
London,Ceftazidime,,9.33,p_aeruginosa
London,Ceftazidime,,13.38,p_aeruginosa
London,Ceftazidime,,14.19,p_aeruginosa
London,Ceftazidime,,14.47,p_aeruginosa
London,Ceftazidime,,11.41,p_aeruginosa
London,Ceftazidime,,8.38,p_aeruginosa
London,Ceftazidime,,6.15,p_aeruginosa
London,Ceftazidime,,6.25,p_aeruginosa
London,Ceftazidime,,8.21,p_aeruginosa
London,Ceftazidime,,9.38,p_aeruginosa
London,Ceftazidime,,12.3,p_aeruginosa
London,Ceftazidime,,11.3,p_aeruginosa
London,Ceftazidime,,11.31,p_aeruginosa
London,Ceftazidime,,10.83,p_aeruginosa
London,Ceftazidime,,12.5,p_aeruginosa
London,Ceftazidime,,13.01,p_aeruginosa
London,Ceftazidime,,12.24,p_aeruginosa
London,Ceftazidime,,11.35,p_aeruginosa
London,Ceftazidime,,8.33,p_aeruginosa
London,Ceftazidime,,6.58,p_aeruginosa
London,Ceftazidime,,6.15,p_aeruginosa
London,Ceftazidime,,10.73,p_aeruginosa
London,Ceftazidime,,10.76,p_aeruginosa
London,Ceftazidime,,12.44,p_aeruginosa
London,Ceftazidime,,13.1,p_aeruginosa
London,Ceftazidime,,16.9,p_aeruginosa
London,Ceftazidime,,16.08,p_aeruginosa
London,Ceftazidime,,13.38,p_aeruginosa
London,Ceftazidime,,10.1,p_aeruginosa
London,Ceftazidime,,10.34,p_aeruginosa
London,Ceftazidime,,8.82,p_aeruginosa
London,Ceftazidime,,11.18,p_aeruginosa
London,Ceftazidime,,9.82,p_aeruginosa
London,Ceftazidime,,9.94,p_aeruginosa
London,Ceftazidime,,8.28,p_aeruginosa
London,Ceftazidime,,9.72,p_aeruginosa
London,Ciprofloxacin,2020-08-01,7.69,p_aeruginosa
London,Ciprofloxacin,2020-09-01,6.56,p_aeruginosa
London,Ciprofloxacin,2020-10-01,8.88,p_aeruginosa
London,Ciprofloxacin,2020-11-01,6.63,p_aeruginosa
London,Ciprofloxacin,2020-12-01,9.09,p_aeruginosa
London,Ciprofloxacin,2021-01-01,7.25,p_aeruginosa
London,Ciprofloxacin,2021-02-01,9.27,p_aeruginosa
London,Ciprofloxacin,2021-03-01,11.62,p_aeruginosa
London,Ciprofloxacin,2021-04-01,12.9,p_aeruginosa
London,Ciprofloxacin,2021-05-01,13.87,p_aeruginosa
London,Ciprofloxacin,2021-06-01,11.59,p_aeruginosa
London,Ciprofloxacin,2021-07-01,12.05,p_aeruginosa
London,Ciprofloxacin,2021-08-01,10.19,p_aeruginosa
London,Ciprofloxacin,2021-09-01,8.37,p_aeruginosa
London,Ciprofloxacin,2021-10-01,7.14,p_aeruginosa
London,Ciprofloxacin,2021-11-01,5.46,p_aeruginosa
London,Ciprofloxacin,2021-12-01,7.59,p_aeruginosa
London,Ciprofloxacin,2022-01-01,9.94,p_aeruginosa
London,Ciprofloxacin,2022-02-01,11.19,p_aeruginosa
London,Ciprofloxacin,2022-03-01,10.2,p_aeruginosa
London,Ciprofloxacin,2022-04-01,8.97,p_aeruginosa
London,Ciprofloxacin,2022-05-01,8.12,p_aeruginosa
London,Ciprofloxacin,2022-06-01,8.39,p_aeruginosa
London,Ciprofloxacin,2022-07-01,7.19,p_aeruginosa
London,Ciprofloxacin,2022-08-01,7.82,p_aeruginosa
London,Ciprofloxacin,2022-09-01,6.7,p_aeruginosa
London,Ciprofloxacin,2022-10-01,7.46,p_aeruginosa
London,Ciprofloxacin,2022-11-01,8.37,p_aeruginosa
London,Ciprofloxacin,2022-12-01,7.73,p_aeruginosa
London,Ciprofloxacin,2023-01-01,7.95,p_aeruginosa
London,Ciprofloxacin,2023-02-01,8.02,p_aeruginosa
London,Ciprofloxacin,2023-03-01,9.52,p_aeruginosa
London,Ciprofloxacin,2023-04-01,9.15,p_aeruginosa
London,Ciprofloxacin,2023-05-01,9.8,p_aeruginosa
London,Ciprofloxacin,2023-06-01,8.64,p_aeruginosa
London,Ciprofloxacin,2023-07-01,7.01,p_aeruginosa
London,Ciprofloxacin,2023-08-01,3.07,p_aeruginosa
London,Ciprofloxacin,2023-09-01,2.96,p_aeruginosa
London,Ciprofloxacin,2023-10-01,3.41,p_aeruginosa
London,Ciprofloxacin,2023-11-01,6.71,p_aeruginosa
London,Ciprofloxacin,2023-12-01,6.34,p_aeruginosa
London,Ciprofloxacin,2024-01-01,7.38,p_aeruginosa
London,Ciprofloxacin,2024-02-01,5.34,p_aeruginosa
London,Ciprofloxacin,2024-03-01,5.04,p_aeruginosa
London,Ciprofloxacin,2024-04-01,6.61,p_aeruginosa
London,Ciprofloxacin,2024-05-01,6.72,p_aeruginosa
London,Ciprofloxacin,2024-06-01,7.26,p_aeruginosa
London,Ciprofloxacin,2024-07-01,5.3,p_aeruginosa
London,Ciprofloxacin,2024-08-01,7.14,p_aeruginosa
London,Ciprofloxacin,2024-09-01,8.22,p_aeruginosa
London,Ciprofloxacin,2024-10-01,9.74,p_aeruginosa
London,Ciprofloxacin,2024-11-01,7.79,p_aeruginosa
London,Ciprofloxacin,2024-12-01,10.77,p_aeruginosa
London,Ciprofloxacin,2025-01-01,10.0,p_aeruginosa
London,Ciprofloxacin,2025-02-01,9.52,p_aeruginosa
London,Ciprofloxacin,2025-03-01,5.66,p_aeruginosa
London,Ciprofloxacin,2025-04-01,3.67,p_aeruginosa
London,Ciprofloxacin,2025-05-01,5.17,p_aeruginosa
London,Ciprofloxacin,2025-06-01,2.56,p_aeruginosa
London,Ciprofloxacin,,2.56,p_aeruginosa
London,Ciprofloxacin,,5.17,p_aeruginosa
London,Ciprofloxacin,,3.67,p_aeruginosa
London,Ciprofloxacin,,5.66,p_aeruginosa
London,Ciprofloxacin,,9.52,p_aeruginosa
London,Ciprofloxacin,,10.0,p_aeruginosa
London,Ciprofloxacin,,10.77,p_aeruginosa
London,Ciprofloxacin,,7.79,p_aeruginosa
London,Ciprofloxacin,,9.74,p_aeruginosa
London,Ciprofloxacin,,8.22,p_aeruginosa
London,Ciprofloxacin,,7.14,p_aeruginosa
London,Ciprofloxacin,,5.3,p_aeruginosa
London,Ciprofloxacin,,7.26,p_aeruginosa
London,Ciprofloxacin,,6.72,p_aeruginosa
London,Ciprofloxacin,,6.61,p_aeruginosa
London,Ciprofloxacin,,5.04,p_aeruginosa
London,Ciprofloxacin,,5.34,p_aeruginosa
London,Ciprofloxacin,,7.38,p_aeruginosa
London,Ciprofloxacin,,6.34,p_aeruginosa
London,Ciprofloxacin,,6.71,p_aeruginosa
London,Ciprofloxacin,,3.41,p_aeruginosa
London,Ciprofloxacin,,2.96,p_aeruginosa
London,Ciprofloxacin,,3.07,p_aeruginosa
London,Ciprofloxacin,,7.01,p_aeruginosa
London,Ciprofloxacin,,8.64,p_aeruginosa
London,Ciprofloxacin,,9.8,p_aeruginosa
London,Ciprofloxacin,,9.15,p_aeruginosa
London,Ciprofloxacin,,9.52,p_aeruginosa
London,Ciprofloxacin,,8.02,p_aeruginosa
London,Ciprofloxacin,,7.95,p_aeruginosa
London,Ciprofloxacin,,7.73,p_aeruginosa
London,Ciprofloxacin,,8.37,p_aeruginosa
London,Ciprofloxacin,,7.46,p_aeruginosa
London,Ciprofloxacin,,6.7,p_aeruginosa
London,Ciprofloxacin,,7.82,p_aeruginosa
London,Ciprofloxacin,,7.19,p_aeruginosa
London,Ciprofloxacin,,8.39,p_aeruginosa
London,Ciprofloxacin,,8.12,p_aeruginosa
London,Ciprofloxacin,,8.97,p_aeruginosa
London,Ciprofloxacin,,10.2,p_aeruginosa
London,Ciprofloxacin,,11.19,p_aeruginosa
London,Ciprofloxacin,,9.94,p_aeruginosa
London,Ciprofloxacin,,7.59,p_aeruginosa
London,Ciprofloxacin,,5.46,p_aeruginosa
London,Ciprofloxacin,,7.14,p_aeruginosa
London,Ciprofloxacin,,8.37,p_aeruginosa
London,Ciprofloxacin,,10.19,p_aeruginosa
London,Ciprofloxacin,,12.05,p_aeruginosa
London,Ciprofloxacin,,11.59,p_aeruginosa
London,Ciprofloxacin,,13.87,p_aeruginosa
London,Ciprofloxacin,,12.9,p_aeruginosa
London,Ciprofloxacin,,11.62,p_aeruginosa
London,Ciprofloxacin,,9.27,p_aeruginosa
London,Ciprofloxacin,,7.25,p_aeruginosa
London,Ciprofloxacin,,9.09,p_aeruginosa
London,Ciprofloxacin,,6.63,p_aeruginosa
London,Ciprofloxacin,,8.88,p_aeruginosa
London,Ciprofloxacin,,6.56,p_aeruginosa
London,Ciprofloxacin,,7.69,p_aeruginosa
London,Piperacillin with tazobactam,2020-08-01,12.24,p_aeruginosa
London,Piperacillin with tazobactam,2020-09-01,9.71,p_aeruginosa
London,Piperacillin with tazobactam,2020-10-01,10.56,p_aeruginosa
London,Piperacillin with tazobactam,2020-11-01,11.66,p_aeruginosa
London,Piperacillin with tazobactam,2020-12-01,14.2,p_aeruginosa
London,Piperacillin with tazobactam,2021-01-01,11.96,p_aeruginosa
London,Piperacillin with tazobactam,2021-02-01,13.59,p_aeruginosa
London,Piperacillin with tazobactam,2021-03-01,14.14,p_aeruginosa
London,Piperacillin with tazobactam,2021-04-01,17.65,p_aeruginosa
London,Piperacillin with tazobactam,2021-05-01,17.02,p_aeruginosa
London,Piperacillin with tazobactam,2021-06-01,17.24,p_aeruginosa
London,Piperacillin with tazobactam,2021-07-01,14.45,p_aeruginosa
London,Piperacillin with tazobactam,2021-08-01,14.15,p_aeruginosa
London,Piperacillin with tazobactam,2021-09-01,13.0,p_aeruginosa
London,Piperacillin with tazobactam,2021-10-01,12.62,p_aeruginosa
London,Piperacillin with tazobactam,2021-11-01,8.33,p_aeruginosa
London,Piperacillin with tazobactam,2021-12-01,7.59,p_aeruginosa
London,Piperacillin with tazobactam,2022-01-01,8.75,p_aeruginosa
London,Piperacillin with tazobactam,2022-02-01,12.41,p_aeruginosa
London,Piperacillin with tazobactam,2022-03-01,14.09,p_aeruginosa
London,Piperacillin with tazobactam,2022-04-01,14.29,p_aeruginosa
London,Piperacillin with tazobactam,2022-05-01,13.84,p_aeruginosa
London,Piperacillin with tazobactam,2022-06-01,12.42,p_aeruginosa
London,Piperacillin with tazobactam,2022-07-01,13.94,p_aeruginosa
London,Piperacillin with tazobactam,2022-08-01,13.48,p_aeruginosa
London,Piperacillin with tazobactam,2022-09-01,14.36,p_aeruginosa
London,Piperacillin with tazobactam,2022-10-01,12.18,p_aeruginosa
London,Piperacillin with tazobactam,2022-11-01,10.71,p_aeruginosa
London,Piperacillin with tazobactam,2022-12-01,8.51,p_aeruginosa
London,Piperacillin with tazobactam,2023-01-01,7.95,p_aeruginosa
London,Piperacillin with tazobactam,2023-02-01,11.59,p_aeruginosa
London,Piperacillin with tazobactam,2023-03-01,13.79,p_aeruginosa
London,Piperacillin with tazobactam,2023-04-01,15.89,p_aeruginosa
