theme,sub_theme,topic,geography_type,geography,metric,sex,age,stratum,year,date,metric_value,in_reporting_delay_period,metric value
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/09/2021,37.67,FALSE,30.09
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/08/2021,36,FALSE,27.78
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/07/2021,37,FALSE,23.42
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/06/2021,38.67,FALSE,22.41
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/05/2021,45.67,FALSE,20.44
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/04/2021,50.67,FALSE,22.37
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/03/2021,56.67,FALSE,18.82
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/02/2021,53.67,FALSE,20.5
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/01/2021,50,FALSE,20
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/12/2020,45,FALSE,22.96
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/11/2020,39,FALSE,21.37
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/10/2020,35.33,FALSE,16.98
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/09/2020,34.67,FALSE,13.46
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/08/2020,41,FALSE,16.26
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/06/2025,40.67,FALSE,27.05
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/05/2025,45,FALSE,19.26
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/04/2025,46.33,FALSE,17.99
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/03/2025,49.67,FALSE,16.11
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/02/2025,48.67,FALSE,20.55
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/01/2025,47.67,FALSE,23.78
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/12/2024,43,FALSE,20.93
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/11/2024,45,FALSE,17.04
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/10/2024,46.67,FALSE,16.43
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/09/2024,48,FALSE,18.06
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/08/2024,46,FALSE,19.57
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/07/2024,41,FALSE,15.45
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/06/2024,43.33,FALSE,16.15
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/05/2024,45,FALSE,14.07
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/04/2024,46.67,FALSE,17.14
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/03/2024,46,FALSE,17.39
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/02/2024,47,FALSE,23.4
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/01/2024,49.33,FALSE,23.65
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/12/2023,48,FALSE,21.53
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/11/2023,47.33,FALSE,19.01
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/10/2023,44.67,FALSE,15.67
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/09/2023,46,FALSE,22.46
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/08/2023,44,FALSE,21.21
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/07/2023,45.33,FALSE,23.53
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/06/2023,49,FALSE,21.77
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/05/2023,49,FALSE,22.45
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/04/2023,49,FALSE,25.17
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/03/2023,43.67,FALSE,23.66
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/02/2023,47,FALSE,23.4
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/01/2023,50,FALSE,21.33
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/12/2022,50,FALSE,20
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/11/2022,50.67,FALSE,19.74
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/10/2022,49.67,FALSE,18.79
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/09/2022,50.67,FALSE,21.71
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/08/2022,44.33,FALSE,21.8
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/07/2022,40.33,FALSE,25.62
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/06/2022,35,FALSE,24.76
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/05/2022,39,FALSE,23.08
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/04/2022,38,FALSE,19.3
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/03/2022,42.33,FALSE,18.11
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/02/2022,46,FALSE,20.29
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/01/2022,49.33,FALSE,23.65
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/12/2021,48.67,FALSE,25.34
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/11/2021,39.33,FALSE,32.2
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/10/2021,37.67,FALSE,30.97
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/09/2021,38,FALSE,31.58
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/08/2021,41.33,FALSE,25
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/07/2021,41.33,FALSE,23.39
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/06/2021,43.67,FALSE,24.43
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/05/2021,48.67,FALSE,30.14
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/04/2021,56.67,FALSE,29.41
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/03/2021,69,FALSE,24.64
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/02/2021,66,FALSE,17.68
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/01/2021,58.67,FALSE,17.05
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/12/2020,46.67,FALSE,20.71
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/11/2020,44,FALSE,25
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/10/2020,43.33,FALSE,23.85
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/09/2020,39.67,FALSE,21.85
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/08/2020,39.33,FALSE,22.03
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/06/2025,30.67,FALSE,27.17
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/05/2025,34.67,FALSE,25.96
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/04/2025,35.67,FALSE,21.5
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/03/2025,40,FALSE,28.33
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/02/2025,36.33,FALSE,29.36
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/01/2025,36.33,FALSE,27.52
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/12/2024,36.33,FALSE,26.61
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/11/2024,36,FALSE,33.33
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/10/2024,32.33,FALSE,35.05
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/09/2024,28.33,FALSE,32.94
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/08/2024,28.67,FALSE,23.26
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/07/2024,31,FALSE,22.58
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/06/2024,31.33,FALSE,19.15
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/05/2024,30.33,FALSE,24.18
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/04/2024,30,FALSE,24.44
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/03/2024,29,FALSE,28.74
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/02/2024,30,FALSE,21.11
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/01/2024,33.33,FALSE,24
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/12/2023,37.33,FALSE,22.32
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/11/2023,37,FALSE,23.42
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/10/2023,36.67,FALSE,24.55
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/09/2023,33.67,FALSE,27.72
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/08/2023,33.33,FALSE,31
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/07/2023,29,FALSE,35.63
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/06/2023,32.33,FALSE,29.9
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/05/2023,34.67,FALSE,29.81
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/04/2023,35.33,FALSE,24.53
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/03/2023,31,FALSE,27.96
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/02/2023,30.33,FALSE,25.27
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/01/2023,31,FALSE,26.88
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/12/2022,31.33,FALSE,23.4
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/11/2022,32,FALSE,33.33
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/10/2022,30.33,FALSE,30.77
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/09/2022,28.67,FALSE,29.07
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/08/2022,28.33,FALSE,21.18
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/07/2022,30.67,FALSE,19.57
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/06/2022,32,FALSE,23.96
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/05/2022,30,FALSE,23.33
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/04/2022,29.67,FALSE,29.21
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/03/2022,33,FALSE,32.32
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/02/2022,39.33,FALSE,33.9
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/01/2022,40.33,FALSE,37.19
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/12/2021,34.33,FALSE,35.92
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/11/2021,27,FALSE,38.27
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/10/2021,22.67,FALSE,30.88
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/09/2021,23.33,FALSE,27.14
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/08/2021,22.33,FALSE,25.37
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/07/2021,23.33,FALSE,31.43
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/06/2021,25,FALSE,30.67
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/05/2021,29,FALSE,25.29
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/04/2021,31,FALSE,19.35
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/03/2021,33,FALSE,21.21
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/02/2021,29.33,FALSE,23.86
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/01/2021,30.67,FALSE,20.65
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/12/2020,26.33,FALSE,20.25
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/11/2020,24.67,FALSE,12.16
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/10/2020,22.33,FALSE,16.42
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/09/2020,20.67,FALSE,12.9
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,South West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/08/2020,17.33,FALSE,25
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,West Midlands,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/06/2025,33,FALSE,17.17
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,West Midlands,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/05/2025,39,FALSE,15.38
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,West Midlands,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/04/2025,40.33,FALSE,16.53
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,West Midlands,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/03/2025,46.33,FALSE,19.42
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,West Midlands,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/02/2025,50,FALSE,23.33
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,West Midlands,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/01/2025,48.33,FALSE,22.76
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,West Midlands,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/12/2024,42,FALSE,22.22
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,West Midlands,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/11/2024,35,FALSE,17.14
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,West Midlands,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/10/2024,39.67,FALSE,14.29
