theme,sub_theme,topic,geography_type,geography,metric,sex,age,stratum,year,date,metric_value,in_reporting_delay_period,metric value
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,North West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/02/2022,34.33,FALSE,2.91
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,North West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/01/2022,42.67,FALSE,2.34
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,North West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/12/2021,45,FALSE,2.96
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,North West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/11/2021,42.67,FALSE,3.12
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,North West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/10/2021,44.33,FALSE,3.76
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,North West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/09/2021,43,FALSE,3.88
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,North West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/08/2021,43.33,FALSE,4.62
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,North West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/07/2021,40,FALSE,5
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,North West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/06/2021,41.33,FALSE,5.65
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,North West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/05/2021,47,FALSE,5.67
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,North West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/04/2021,45.67,FALSE,5.84
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,North West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/03/2021,46.33,FALSE,5.04
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,North West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/02/2021,42.67,FALSE,4.69
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,North West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/01/2021,42.67,FALSE,3.12
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,North West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/12/2020,41.33,FALSE,3.23
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,North West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/11/2020,40.67,FALSE,4.1
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,North West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/10/2020,36,FALSE,5.56
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,North West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/09/2020,33.33,FALSE,5
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,North West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/08/2020,34,FALSE,4.9
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/06/2025,50,FALSE,5.33
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/05/2025,47.33,FALSE,4.93
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/04/2025,52,FALSE,3.21
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/03/2025,52.67,FALSE,3.16
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/02/2025,52.33,FALSE,3.18
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/01/2025,53,FALSE,3.77
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/12/2024,55.33,FALSE,3.01
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/11/2024,60.33,FALSE,5.52
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/10/2024,57.33,FALSE,4.65
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/09/2024,55.67,FALSE,5.99
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/08/2024,54,FALSE,4.94
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/07/2024,53.67,FALSE,4.97
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/06/2024,53.33,FALSE,4.38
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/05/2024,53,FALSE,3.77
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/04/2024,51.33,FALSE,5.19
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/03/2024,47,FALSE,3.55
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/02/2024,45.33,FALSE,4.41
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/01/2024,47.33,FALSE,4.23
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/12/2023,50.67,FALSE,4.61
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/11/2023,51,FALSE,3.92
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/10/2023,54,FALSE,3.09
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/09/2023,55.33,FALSE,3.61
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/08/2023,53.67,FALSE,1.86
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/07/2023,51.67,FALSE,2.58
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/06/2023,52.67,FALSE,1.9
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/05/2023,53.67,FALSE,3.73
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/04/2023,53.67,FALSE,4.35
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/03/2023,48.67,FALSE,4.11
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/02/2023,50.33,FALSE,3.97
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/01/2023,47.33,FALSE,4.93
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/12/2022,47.33,FALSE,5.63
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/11/2022,43.67,FALSE,3.82
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/10/2022,44.33,FALSE,2.26
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/09/2022,44.33,FALSE,3.01
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/08/2022,42,FALSE,4.76
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/07/2022,45.33,FALSE,8.82
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/06/2022,46.67,FALSE,7.14
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/05/2022,49.33,FALSE,6.08
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/04/2022,45.33,FALSE,1.47
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/03/2022,44,FALSE,1.52
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/02/2022,44.67,FALSE,2.24
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/01/2022,45.33,FALSE,4.41
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/12/2021,45,FALSE,7.41
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/11/2021,42.67,FALSE,7.03
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/10/2021,45.33,FALSE,4.41
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/09/2021,45.33,FALSE,2.21
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/08/2021,48,FALSE,4.17
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/07/2021,45.33,FALSE,4.41
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/06/2021,44.33,FALSE,5.26
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/05/2021,43,FALSE,3.1
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/04/2021,43.67,FALSE,3.82
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/03/2021,45.33,FALSE,3.68
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/02/2021,46,FALSE,3.62
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/01/2021,47.33,FALSE,2.82
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/12/2020,46.67,FALSE,2.14
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/11/2020,46.33,FALSE,2.16
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/10/2020,45.33,FALSE,2.21
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/09/2020,46.33,FALSE,3.6
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South East,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/08/2020,45.67,FALSE,4.38
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/06/2025,36.67,FALSE,3.64
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/05/2025,40.33,FALSE,2.48
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/04/2025,35.67,FALSE,0
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/03/2025,39.33,FALSE,2.54
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/02/2025,30.67,FALSE,4.35
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/01/2025,31.67,FALSE,4.21
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/12/2024,28.67,FALSE,1.16
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/11/2024,33.33,FALSE,0
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/10/2024,32.33,FALSE,0
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/09/2024,33.33,FALSE,2
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/08/2024,32,FALSE,2.08
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/07/2024,37.33,FALSE,2.68
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/06/2024,38.67,FALSE,2.59
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/05/2024,38,FALSE,2.63
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/04/2024,36.33,FALSE,1.83
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/03/2024,33.33,FALSE,1
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/02/2024,35,FALSE,2.86
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/01/2024,32.33,FALSE,4.12
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/12/2023,32.33,FALSE,4.12
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/11/2023,34.67,FALSE,1.92
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/10/2023,35,FALSE,0.95
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/09/2023,34.33,FALSE,0
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/08/2023,30.33,FALSE,0
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/07/2023,31.33,FALSE,1.06
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/06/2023,33,FALSE,2.02
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/05/2023,35,FALSE,2.86
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/04/2023,32.33,FALSE,2.06
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/03/2023,31,FALSE,1.08
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/02/2023,26.67,FALSE,0
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/01/2023,28,FALSE,0
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/12/2022,30.33,FALSE,1.1
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/11/2022,32.67,FALSE,1.02
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/10/2022,31,FALSE,1.08
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/09/2022,27.33,FALSE,1.22
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/08/2022,26.67,FALSE,1.25
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/07/2022,25,FALSE,1.33
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/06/2022,26.33,FALSE,1.27
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/05/2022,28,FALSE,1.19
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/04/2022,29,FALSE,1.15
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/03/2022,28.67,FALSE,0
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/02/2022,27.33,FALSE,1.22
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/01/2022,30.33,FALSE,4.4
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/12/2021,32.67,FALSE,4.08
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/11/2021,30.33,FALSE,4.4
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/10/2021,29.67,FALSE,5.62
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/09/2021,26.33,FALSE,6.33
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/08/2021,27,FALSE,4.94
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/07/2021,24.67,FALSE,0
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/06/2021,25.33,FALSE,1.32
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/05/2021,24.33,FALSE,2.74
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/04/2021,24.33,FALSE,4.11
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/03/2021,21.67,FALSE,3.08
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/02/2021,22,FALSE,1.52
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/01/2021,21.67,FALSE,0
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/12/2020,21.67,FALSE,0
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/11/2020,23.67,FALSE,0
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/10/2020,25.67,FALSE,0
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/09/2020,25.67,FALSE,0
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,South West,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/08/2020,24,FALSE,0
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,West Midlands,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/06/2025,31.67,FALSE,0
infectious_disease,antimicrobial_resistance,E-faecalis,UKHSA Region,West Midlands,e-faecalis_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/05/2025,34,FALSE,0
